"sound","word","token","speaker","pulses","points","pointsNorm","tokenNorm","pointsOrig","tokenWord","intensity","tokenSoundNorm","soundSurround","gender"
"l","ila","2","F 1966",0.00450000000000017,0.0920500000000004,0.858675373134313,"word",0.0898000000000003,"ila_2",69.399,"l | word","ila","F"
"l","ila","2","F 1966",0.00430000000000064,0.0964500000000008,0.899720149253719,"word",0.0943000000000005,"ila_2",69.2584,"l | word","ila","F"
"l","ila","2","F 1966",0.00450000000000017,0.100850000000001,0.940764925373125,"word",0.0986000000000011,"ila_2",69.1152,"l | word","ila","F"
"l","ila","2","F 1966",0.0041000000000011,0.105150000000002,0.980876865671637,"word",0.103100000000001,"ila_2",68.9907,"l | word","ila","F"
"l","ila","2","F 1966",0.0041000000000011,0.107200000000002,1,"word",0.107200000000002,"ila_2",68.9907,"l | word","ila","F"
"l","ila","3","F 1966",0.00110000000000099,0,0,"word",0,"ila_3",70.3417,"l | word","ila","F"
"l","ila","3","F 1966",0.00110000000000099,0.000550000000000495,0.0051789077212852,"word",0,"ila_3",70.3417,"l | word","ila","F"
"l","ila","3","F 1966",0.0044000000000004,0.00330000000000297,0.0310734463277112,"word",0.00110000000000099,"ila_3",70.0413,"l | word","ila","F"
"l","ila","3","F 1966",0.0046999999999997,0.00785000000000124,0.0739171374764704,"word",0.00550000000000139,"ila_3",69.5474,"l | word","ila","F"
"l","ila","3","F 1966",0.0044000000000004,0.0123999999999995,0.11676082862523,"word",0.0102000000000011,"ila_3",69.0524,"l | word","ila","F"
"l","ila","3","F 1966",0.00450000000000017,0.0168500000000016,0.158662900188337,"word",0.0146000000000015,"ila_3",68.8791,"l | word","ila","F"
"l","ila","3","F 1966",0.00429999999999708,0.021250000000002,0.200094161958585,"word",0.0191000000000017,"ila_3",69.1086,"l | word","ila","F"
"l","ila","3","F 1966",0.00430000000000064,0.0255499999999991,0.240583804143115,"word",0.0233999999999988,"ila_3",69.3348,"l | word","ila","F"
"l","ila","3","F 1966",0.00430000000000064,0.0298499999999997,0.281073446327678,"word",0.0276999999999994,"ila_3",69.5626,"l | word","ila","F"
"l","ila","3","F 1966",0.00420000000000087,0.0341000000000022,0.321092278719415,"word",0.032,"ila_3",69.8665,"l | word","ila","F"
"l","ila","3","F 1966",0.00430000000000064,0.0383500000000012,0.361111111111119,"word",0.0362000000000009,"ila_3",70.2033,"l | word","ila","F"
"l","ila","3","F 1966",0.00419999999999732,0.0426000000000002,0.401129943502822,"word",0.0405000000000015,"ila_3",70.541,"l | word","ila","F"
"l","ila","3","F 1966",0.00430000000000064,0.0468499999999992,0.441148775894526,"word",0.0446999999999989,"ila_3",70.867,"l | word","ila","F"
"l","ila","3","F 1966",0.00430000000000064,0.0511499999999998,0.481638418079089,"word",0.0489999999999995,"ila_3",71.107,"l | word","ila","F"
"l","ila","3","F 1966",0.0044000000000004,0.0555000000000021,0.522598870056511,"word",0.0533000000000001,"ila_3",71.3335,"l | word","ila","F"
"l","ila","3","F 1966",0.00450000000000017,0.0599500000000006,0.564500941619585,"word",0.0577000000000005,"ila_3",71.5635,"l | word","ila","F"
"l","ila","3","F 1966",0.00450000000000017,0.0644500000000008,0.606873822975519,"word",0.0622000000000007,"ila_3",71.7569,"l | word","ila","F"
"l","ila","3","F 1966",0.00459999999999994,0.0690000000000026,0.649717514124311,"word",0.0667000000000009,"ila_3",71.8779,"l | word","ila","F"
"l","ila","3","F 1966",0.00479999999999947,0.0737000000000023,0.693973634651615,"word",0.0713000000000008,"ila_3",71.9997,"l | word","ila","F"
"l","ila","3","F 1966",0.00489999999999924,0.0785499999999999,0.73964218455743,"word",0.0761000000000003,"ila_3",72.1027,"l | word","ila","F"
"l","ila","3","F 1966",0.00500000000000256,0.0835000000000008,0.786252354048963,"word",0.0809999999999995,"ila_3",72.0069,"l | word","ila","F"
"l","ila","3","F 1966",0.00519999999999854,0.0885999999999996,0.834274952919007,"word",0.0860000000000021,"ila_3",71.8599,"l | word","ila","F"
"l","ila","3","F 1966",0.00529999999999831,0.0938499999999998,0.883709981167596,"word",0.0912000000000006,"ila_3",71.6987,"l | word","ila","F"
"l","ila","3","F 1966",0.00520000000000209,0.0991,0.933145009416185,"word",0.0964999999999989,"ila_3",71.3569,"l | word","ila","F"
"l","ila","3","F 1966",0.00450000000000017,0.103950000000001,0.978813559322033,"word",0.101700000000001,"ila_3",70.9842,"l | word","ila","F"
"l","ila","3","F 1966",0.00450000000000017,0.106200000000001,1,"word",0.106200000000001,"ila_3",70.9842,"l | word","ila","F"
"l","ila","cf","F 1966",0.000499999999995282,0,0,"cf",0,"ila_cf",69.1609,"l | cf","ila","F"
"l","ila","cf","F 1966",0.000499999999995282,0.000249999999994088,0.00303766707161724,"cf",0,"ila_cf",69.1609,"l | cf","ila","F"
"l","ila","cf","F 1966",0.00509999999999877,0.00304999999999467,0.0370595382745419,"cf",0.000499999999995282,"ila_cf",69.2178,"l | cf","ila","F"
"l","ila","cf","F 1966",0.00510000000000588,0.00815000000000055,0.0990279465370704,"cf",0.00559999999999405,"ila_cf",69.4407,"l | cf","ila","F"
"l","ila","cf","F 1966",0.00479999999999592,0.0130999999999943,0.159173754556439,"cf",0.0106999999999999,"ila_cf",69.6573,"l | cf","ila","F"
"l","ila","cf","F 1966",0.0046999999999997,0.0178499999999957,0.216889428918548,"cf",0.0154999999999959,"ila_cf",69.967,"l | cf","ila","F"
"l","ila","cf","F 1966",0.0046999999999997,0.0225499999999954,0.273997569866299,"cf",0.0201999999999956,"ila_cf",70.5112,"l | cf","ila","F"
"l","ila","cf","F 1966",0.00460000000000349,0.0271999999999935,0.330498177399692,"cf",0.0248999999999953,"ila_cf",71.0606,"l | cf","ila","F"
"l","ila","cf","F 1966",0.00459999999999638,0.0317999999999969,0.386391251518813,"cf",0.0294999999999987,"ila_cf",71.5864,"l | cf","ila","F"
"l","ila","cf","F 1966",0.00460000000000349,0.0364000000000004,0.442284325637934,"cf",0.0340999999999951,"ila_cf",71.8434,"l | cf","ila","F"
"l","ila","cf","F 1966",0.00450000000000017,0.0409499999999952,0.497569866342611,"cf",0.0386999999999986,"ila_cf",72.013,"l | cf","ila","F"
"l","ila","cf","F 1966",0.00459999999999638,0.045499999999997,0.552855407047375,"cf",0.0431999999999988,"ila_cf",72.1831,"l | cf","ila","F"
"l","ila","cf","F 1966",0.00460000000000349,0.0501000000000005,0.608748481166496,"cf",0.0477999999999952,"ila_cf",72.286,"l | cf","ila","F"
"l","ila","cf","F 1966",0.00459999999999638,0.0546999999999969,0.664641555285531,"cf",0.0523999999999987,"ila_cf",72.2585,"l | cf","ila","F"
"l","ila","cf","F 1966",0.00460000000000349,0.0592999999999932,0.720534629404566,"cf",0.0569999999999951,"ila_cf",72.2277,"l | cf","ila","F"
"l","ila","cf","F 1966",0.00450000000000017,0.0638500000000022,0.775820170109416,"cf",0.0615999999999985,"ila_cf",72.1927,"l | cf","ila","F"
"l","ila","cf","F 1966",0.00459999999999638,0.0683999999999969,0.831105710814093,"cf",0.0660999999999987,"ila_cf",72.0967,"l | cf","ila","F"
"l","ila","cf","F 1966",0.00450000000000017,0.0729499999999916,0.88639125151877,"cf",0.0706999999999951,"ila_cf",71.9823,"l | cf","ila","F"
"l","ila","cf","F 1966",0.00440000000000396,0.0773999999999972,0.940461725394903,"cf",0.0751999999999953,"ila_cf",71.87,"l | cf","ila","F"
"l","ila","cf","F 1966",0.00269999999999726,0.0809500000000014,0.983596597812939,"cf",0.0795999999999992,"ila_cf",71.786,"l | cf","ila","F"
"l","ila","cf","F 1966",0.00269999999999726,0.0822999999999965,1,"cf",0.0822999999999965,"ila_cf",71.786,"l | cf","ila","F"
"lˀ","rolˀal","1","F 1966",0.00240000000000151,0,0,"word",0,"rolˀal_1",70.1245,"lˀ | word","olˀa","F"
"lˀ","rolˀal","1","F 1966",0.00240000000000151,0.00120000000000431,0.0135593220339476,"word",0,"rolˀal_1",70.1245,"lˀ | word","olˀa","F"
"lˀ","rolˀal","1","F 1966",0.00430000000000064,0.00455000000000183,0.0514124293785539,"word",0.00240000000000151,"rolˀal_1",69.7734,"lˀ | word","olˀa","F"
"lˀ","rolˀal","1","F 1966",0.00399999999999778,0.00869999999999749,0.0983050847457385,"word",0.00670000000000215,"rolˀal_1",69.319,"lˀ | word","olˀa","F"
"lˀ","rolˀal","1","F 1966",0.0041000000000011,0.012750000000004,0.144067796610221,"word",0.0106999999999999,"rolˀal_1",68.8752,"lˀ | word","olˀa","F"
"lˀ","rolˀal","1","F 1966",0.00419999999999732,0.0168999999999997,0.190960451977406,"word",0.014800000000001,"rolˀal_1",68.4487,"lˀ | word","olˀa","F"
"lˀ","rolˀal","1","F 1966",0.00420000000000442,0.021099999999997,0.238418079096022,"word",0.0189999999999984,"rolˀal_1",68.3339,"lˀ | word","olˀa","F"
"lˀ","rolˀal","1","F 1966",0.00429999999999353,0.025349999999996,0.286440677966068,"word",0.0232000000000028,"rolˀal_1",68.3069,"lˀ | word","olˀa","F"
"lˀ","rolˀal","1","F 1966",0.00440000000000396,0.0296999999999983,0.335593220338978,"word",0.0274999999999963,"rolˀal_1",68.2794,"lˀ | word","olˀa","F"
"lˀ","rolˀal","1","F 1966",0.00450000000000017,0.0341500000000039,0.38587570621475,"word",0.0319000000000003,"rolˀal_1",68.2374,"lˀ | word","olˀa","F"
"lˀ","rolˀal","1","F 1966",0.0046999999999997,0.0387500000000003,0.437853107344655,"word",0.0364000000000004,"rolˀal_1",68.1457,"lˀ | word","olˀa","F"
"lˀ","rolˀal","1","F 1966",0.00480000000000302,0.0435000000000016,0.491525423728853,"word",0.0411000000000001,"rolˀal_1",68.0463,"lˀ | word","olˀa","F"
"lˀ","rolˀal","1","F 1966",0.00529999999999831,0.0485499999999988,0.548587570621478,"word",0.0459000000000032,"rolˀal_1",67.9251,"lˀ | word","olˀa","F"
"lˀ","rolˀal","1","F 1966",0.00459999999999638,0.0534999999999997,0.604519774011321,"word",0.0512000000000015,"rolˀal_1",67.6316,"lˀ | word","olˀa","F"
"lˀ","rolˀal","1","F 1966",0.00600000000000023,0.058799999999998,0.664406779661022,"word",0.0557999999999979,"rolˀal_1",67.253,"lˀ | word","olˀa","F"
"lˀ","rolˀal","1","F 1966",0.00450000000000017,0.0640500000000017,0.723728813559372,"word",0.0617999999999981,"rolˀal_1",66.8855,"lˀ | word","olˀa","F"
"lˀ","rolˀal","1","F 1966",0.00509999999999877,0.0688499999999976,0.777966101694922,"word",0.0662999999999982,"rolˀal_1",66.8939,"lˀ | word","olˀa","F"
"lˀ","rolˀal","1","F 1966",0.00680000000000547,0.0748000000000033,0.845197740113068,"word",0.071399999999997,"rolˀal_1",67.0964,"lˀ | word","olˀa","F"
"lˀ","rolˀal","1","F 1966",0.0102999999999938,0.0833500000000029,0.941807909604593,"word",0.0782000000000025,"rolˀal_1",67.5639,"lˀ | word","olˀa","F"
"lˀ","rolˀal","1","F 1966",0.0102999999999938,0.0884999999999962,1,"word",0.0884999999999962,"rolˀal_1",67.5639,"lˀ | word","olˀa","F"
"lˀ","rolˀal","2","F 1966",0.00319999999999965,0,0,"word",0,"rolˀal_2",69.7458,"lˀ | word","olˀa","F"
"lˀ","rolˀal","2","F 1966",0.00319999999999965,0.00159999999999627,0.0183908045976591,"word",0,"rolˀal_2",69.7458,"lˀ | word","olˀa","F"
"lˀ","rolˀal","2","F 1966",0.00499999999999545,0.00569999999999737,0.065517241379283,"word",0.00319999999999965,"rolˀal_2",69.5369,"lˀ | word","olˀa","F"
"lˀ","rolˀal","2","F 1966",0.0046999999999997,0.010549999999995,0.121264367816039,"word",0.0081999999999951,"rolˀal_2",69.2887,"lˀ | word","olˀa","F"
"lˀ","rolˀal","2","F 1966",0.00489999999999924,0.015349999999998,0.17643678160918,"word",0.0128999999999948,"rolˀal_2",69.0395,"lˀ | word","olˀa","F"
"lˀ","rolˀal","2","F 1966",0.00500000000000256,0.0202999999999918,0.233333333333249,"word",0.017799999999994,"rolˀal_2",68.7582,"lˀ | word","olˀa","F"
"lˀ","rolˀal","2","F 1966",0.00509999999999877,0.025349999999996,0.291379310344794,"word",0.0227999999999966,"rolˀal_2",68.4639,"lˀ | word","olˀa","F"
"lˀ","rolˀal","2","F 1966",0.00520000000000209,0.0304999999999964,0.350574712643652,"word",0.0278999999999954,"rolˀal_2",68.1576,"lˀ | word","olˀa","F"
"lˀ","rolˀal","2","F 1966",0.00549999999999784,0.0358499999999964,0.412068965517218,"word",0.0330999999999975,"rolˀal_2",67.7195,"lˀ | word","olˀa","F"
"lˀ","rolˀal","2","F 1966",0.00630000000000308,0.0417499999999933,0.479885057471208,"word",0.0385999999999953,"rolˀal_2",67.1855,"lˀ | word","olˀa","F"
"lˀ","rolˀal","2","F 1966",0.0069999999999979,0.0484000000000009,0.556321839080494,"word",0.0448999999999984,"rolˀal_2",66.6769,"lˀ | word","olˀa","F"
"lˀ","rolˀal","2","F 1966",0.00710000000000122,0.0554499999999933,0.637356321839032,"word",0.0518999999999963,"rolˀal_2",66.5542,"lˀ | word","olˀa","F"
"lˀ","rolˀal","2","F 1966",0.0069999999999979,0.0625,0.718390804597733,"word",0.0589999999999975,"rolˀal_2",66.5151,"lˀ | word","olˀa","F"
"lˀ","rolˀal","2","F 1966",0.00820000000000221,0.0700999999999965,0.805747126436777,"word",0.0659999999999954,"rolˀal_2",67.014,"lˀ | word","olˀa","F"
"lˀ","rolˀal","2","F 1966",0.00750000000000028,0.0779500000000013,0.895977011494307,"word",0.0741999999999976,"rolˀal_2",67.6975,"lˀ | word","olˀa","F"
"lˀ","rolˀal","2","F 1966",0.00529999999999831,0.0843500000000006,0.969540229885107,"word",0.0816999999999979,"rolˀal_2",68.2388,"lˀ | word","olˀa","F"
"lˀ","rolˀal","2","F 1966",0.00529999999999831,0.0869999999999962,1,"word",0.0869999999999962,"rolˀal_2",68.2388,"lˀ | word","olˀa","F"
"lˀ","rolˀal","3","F 1966",0.00439999999999685,0,0,"word",0,"rolˀal_3",67.8332,"lˀ | word","olˀa","F"
"lˀ","rolˀal","3","F 1966",0.00439999999999685,0.00220000000000198,0.0309859154929865,"word",0,"rolˀal_3",67.8332,"lˀ | word","olˀa","F"
"lˀ","rolˀal","3","F 1966",0.00520000000000209,0.0069999999999979,0.0985915492957479,"word",0.00439999999999685,"rolˀal_3",67.4076,"lˀ | word","olˀa","F"
"lˀ","rolˀal","3","F 1966",0.00520000000000209,0.0122,0.171830985915498,"word",0.00959999999999894,"rolˀal_3",66.8817,"lˀ | word","olˀa","F"
"lˀ","rolˀal","3","F 1966",0.00549999999999784,0.01755,0.247183098591556,"word",0.014800000000001,"rolˀal_3",66.3121,"lˀ | word","olˀa","F"
"lˀ","rolˀal","3","F 1966",0.00630000000000308,0.0234499999999969,0.33028169014081,"word",0.0202999999999989,"rolˀal_3",65.667,"lˀ | word","olˀa","F"
"lˀ","rolˀal","3","F 1966",0.00679999999999836,0.0300000000000011,0.422535211267634,"word",0.026600000000002,"rolˀal_3",64.7384,"lˀ | word","olˀa","F"
"lˀ","rolˀal","3","F 1966",0.00959999999999894,0.0382000000000033,0.538028169014147,"word",0.0334000000000003,"rolˀal_3",63.5436,"lˀ | word","olˀa","F"
"lˀ","rolˀal","3","F 1966",0.00750000000000028,0.046750000000003,0.658450704225413,"word",0.0429999999999993,"rolˀal_3",62.7516,"lˀ | word","olˀa","F"
"lˀ","rolˀal","3","F 1966",0.0136000000000038,0.0572999999999979,0.807042253521121,"word",0.0504999999999995,"rolˀal_3",62.3854,"lˀ | word","olˀa","F"
"lˀ","rolˀal","3","F 1966",0.00689999999999458,0.0675499999999971,0.951408450704212,"word",0.0641000000000034,"rolˀal_3",63.1621,"lˀ | word","olˀa","F"
"lˀ","rolˀal","3","F 1966",0.00689999999999458,0.070999999999998,1,"word",0.070999999999998,"rolˀal_3",63.1621,"lˀ | word","olˀa","F"
"lˀ","rolˀal","cf","F 1966",0.00310000000000343,0,0,"cf",0,"rolˀal_cf",67.7821,"lˀ | cf","olˀa","F"
"lˀ","rolˀal","cf","F 1966",0.00310000000000343,0.00155000000000172,0.0204485488126873,"cf",0,"rolˀal_cf",67.7821,"lˀ | cf","olˀa","F"
"lˀ","rolˀal","cf","F 1966",0.00500000000000256,0.00560000000000827,0.0738786279684458,"cf",0.00310000000000343,"rolˀal_cf",67.3213,"lˀ | cf","olˀa","F"
"lˀ","rolˀal","cf","F 1966",0.00509999999999877,0.0106500000000054,0.140501319261283,"cf",0.00810000000000599,"rolˀal_cf",66.7424,"lˀ | cf","olˀa","F"
"lˀ","rolˀal","cf","F 1966",0.00539999999999452,0.015900000000002,0.209762532981554,"cf",0.0132000000000048,"rolˀal_cf",66.2478,"lˀ | cf","olˀa","F"
"lˀ","rolˀal","cf","F 1966",0.00550000000000495,0.0213500000000053,0.281662269129354,"cf",0.0185999999999993,"rolˀal_cf",65.7773,"lˀ | cf","olˀa","F"
"lˀ","rolˀal","cf","F 1966",0.00580000000000069,0.0270000000000081,0.356200527704588,"cf",0.0241000000000042,"rolˀal_cf",65.2986,"lˀ | cf","olˀa","F"
"lˀ","rolˀal","cf","F 1966",0.00619999999999976,0.0330000000000084,0.435356200527809,"cf",0.0299000000000049,"rolˀal_cf",64.8988,"lˀ | cf","olˀa","F"
"lˀ","rolˀal","cf","F 1966",0.0063999999999993,0.0393000000000043,0.518469656992135,"cf",0.0361000000000047,"rolˀal_cf",64.5074,"lˀ | cf","olˀa","F"
"lˀ","rolˀal","cf","F 1966",0.00730000000000075,0.0461500000000044,0.608839050131976,"cf",0.042500000000004,"rolˀal_cf",64.3333,"lˀ | cf","olˀa","F"
"lˀ","rolˀal","cf","F 1966",0.0118999999999971,0.0557500000000033,0.735488126649111,"cf",0.0498000000000047,"rolˀal_cf",64.7005,"lˀ | cf","olˀa","F"
"lˀ","rolˀal","cf","F 1966",0.00809999999999889,0.0657500000000013,0.867414248021114,"cf",0.0617000000000019,"rolˀal_cf",65.5817,"lˀ | cf","olˀa","F"
"lˀ","rolˀal","cf","F 1966",0.00600000000000023,0.0728000000000009,0.960422163588389,"cf",0.0698000000000008,"rolˀal_cf",66.4517,"lˀ | cf","olˀa","F"
"lˀ","rolˀal","cf","F 1966",0.00600000000000023,0.075800000000001,1,"cf",0.075800000000001,"rolˀal_cf",66.4517,"lˀ | cf","olˀa","F"
"lˀ","relˀa","1","F 1966",0.00129999999999342,0,0,"word",0,"relˀa_1",66.1508,"lˀ | word","elˀa","F"
"lˀ","relˀa","1","F 1966",0.00129999999999342,0.000650000000000261,0.00536746490503939,"word",0,"relˀa_1",66.1508,"lˀ | word","elˀa","F"
"lˀ","relˀa","1","F 1966",0.00490000000000634,0.00374999999999659,0.0309661436828789,"word",0.00129999999999342,"relˀa_1",65.3838,"lˀ | word","elˀa","F"
"lˀ","relˀa","1","F 1966",0.00429999999999353,0.00835000000000008,0.0689512799339404,"word",0.00619999999999976,"relˀa_1",63.9086,"lˀ | word","elˀa","F"
"lˀ","relˀa","1","F 1966",0.00450000000000017,0.0127499999999898,0.1052848885218,"word",0.0104999999999933,"relˀa_1",62.3875,"lˀ | word","elˀa","F"
"lˀ","relˀa","1","F 1966",0.00460000000000349,0.0172999999999988,0.142857142857134,"word",0.0149999999999935,"relˀa_1",60.8141,"lˀ | word","elˀa","F"
"lˀ","relˀa","1","F 1966",0.00439999999999685,0.0217999999999918,0.180016515276566,"word",0.019599999999997,"relˀa_1",59.7119,"lˀ | word","elˀa","F"
"lˀ","relˀa","1","F 1966",0.00500000000000256,0.0264999999999915,0.21882741535914,"word",0.0239999999999938,"relˀa_1",59.3753,"lˀ | word","elˀa","F"
"lˀ","relˀa","1","F 1966",0.00460000000000349,0.0312999999999946,0.258464079273286,"word",0.0289999999999964,"relˀa_1",59.0449,"lˀ | word","elˀa","F"
"lˀ","relˀa","1","F 1966",0.0046999999999997,0.0359499999999997,0.296862097440134,"word",0.0335999999999999,"relˀa_1",58.7638,"lˀ | word","elˀa","F"
"lˀ","relˀa","1","F 1966",0.00499999999999545,0.0407999999999973,0.336911643270007,"word",0.0382999999999996,"relˀa_1",58.8213,"lˀ | word","elˀa","F"
"lˀ","relˀa","1","F 1966",0.00520000000000209,0.0458999999999961,0.37902559867875,"word",0.043299999999995,"relˀa_1",58.9603,"lˀ | word","elˀa","F"
"lˀ","relˀa","1","F 1966",0.00569999999999737,0.0513499999999922,0.424029727497877,"word",0.0484999999999971,"relˀa_1",59.0905,"lˀ | word","elˀa","F"
"lˀ","relˀa","1","F 1966",0.00590000000000401,0.05715,0.471924029727504,"word",0.0541999999999945,"relˀa_1",58.9946,"lˀ | word","elˀa","F"
"lˀ","relˀa","1","F 1966",0.00549999999999784,0.0628499999999974,0.518992568125501,"word",0.0600999999999985,"relˀa_1",58.8334,"lˀ | word","elˀa","F"
"lˀ","relˀa","1","F 1966",0.00750000000000028,0.0693499999999929,0.572667217175837,"word",0.0655999999999963,"relˀa_1",58.8269,"lˀ | word","elˀa","F"
"lˀ","relˀa","1","F 1966",0.00710000000000122,0.0766499999999937,0.632947976878569,"word",0.0730999999999966,"relˀa_1",59.3954,"lˀ | word","elˀa","F"
"lˀ","relˀa","1","F 1966",0.00679999999999836,0.083599999999997,0.690338563170917,"word",0.0801999999999978,"relˀa_1",60.0957,"lˀ | word","elˀa","F"
"lˀ","relˀa","1","F 1966",0.00580000000000069,0.089899999999993,0.742361684558168,"word",0.0869999999999962,"relˀa_1",61.6544,"lˀ | word","elˀa","F"
"lˀ","relˀa","1","F 1966",0.00540000000000163,0.0954999999999941,0.788604459124652,"word",0.0927999999999969,"relˀa_1",63.2606,"lˀ | word","elˀa","F"
"lˀ","relˀa","1","F 1966",0.00509999999999877,0.100749999999998,0.831957060280753,"word",0.0981999999999985,"relˀa_1",64.7234,"lˀ | word","elˀa","F"
"lˀ","relˀa","1","F 1966",0.00500000000000256,0.105799999999995,0.873658133773711,"word",0.103299999999997,"relˀa_1",66.0244,"lˀ | word","elˀa","F"
"lˀ","relˀa","1","F 1966",0.00499999999999545,0.110799999999998,0.914946325350941,"word",0.1083,"relˀa_1",67.3028,"lˀ | word","elˀa","F"
"lˀ","relˀa","1","F 1966",0.00509999999999877,0.115849999999995,0.956647398843899,"word",0.113299999999995,"relˀa_1",68.5275,"lˀ | word","elˀa","F"
"lˀ","relˀa","1","F 1966",0.00270000000000437,0.119749999999996,0.988852188274135,"word",0.118399999999994,"relˀa_1",69.1182,"lˀ | word","elˀa","F"
"lˀ","relˀa","1","F 1966",0.00270000000000437,0.121099999999998,1,"word",0.121099999999998,"relˀa_1",69.1182,"lˀ | word","elˀa","F"
"lˀ","relˀa","2","F 1966",0.00419999999999732,0,0,"word",0,"relˀa_2",66.7933,"lˀ | word","elˀa","F"
"lˀ","relˀa","2","F 1966",0.00419999999999732,0.00209999999999866,0.0163678877630445,"word",0,"relˀa_2",66.7933,"lˀ | word","elˀa","F"
"lˀ","relˀa","2","F 1966",0.00450000000000017,0.00644999999999385,0.0502727981293352,"word",0.00419999999999732,"relˀa_2",66.14,"lˀ | word","elˀa","F"
"lˀ","relˀa","2","F 1966",0.00430000000000064,0.0108499999999978,0.0845674201091002,"word",0.00869999999999749,"relˀa_2",65.5982,"lˀ | word","elˀa","F"
"lˀ","relˀa","2","F 1966",0.00440000000000396,0.0152000000000001,0.118472330475446,"word",0.0129999999999981,"relˀa_2",65.4049,"lˀ | word","elˀa","F"
"lˀ","relˀa","2","F 1966",0.00430000000000064,0.0195500000000024,0.152377240841792,"word",0.0174000000000021,"relˀa_2",65.2316,"lˀ | word","elˀa","F"
"lˀ","relˀa","2","F 1966",0.00450000000000017,0.0239500000000064,0.186671862821557,"word",0.0217000000000027,"relˀa_2",65.0579,"lˀ | word","elˀa","F"
"lˀ","relˀa","2","F 1966",0.00439999999999685,0.0283999999999978,0.221356196414631,"word",0.0262000000000029,"relˀa_2",64.9715,"lˀ | word","elˀa","F"
"lˀ","relˀa","2","F 1966",0.0046999999999997,0.0329499999999996,0.256819953234597,"word",0.0305999999999997,"relˀa_2",64.9592,"lˀ | word","elˀa","F"
"lˀ","relˀa","2","F 1966",0.0046999999999997,0.0376499999999993,0.293452844894766,"word",0.0352999999999994,"relˀa_2",64.9466,"lˀ | word","elˀa","F"
"lˀ","relˀa","2","F 1966",0.00489999999999924,0.0424499999999952,0.330865159781717,"word",0.0399999999999991,"relˀa_2",64.8534,"lˀ | word","elˀa","F"
"lˀ","relˀa","2","F 1966",0.00500000000000256,0.0474000000000032,0.36944660950898,"word",0.0448999999999984,"relˀa_2",64.419,"lˀ | word","elˀa","F"
"lˀ","relˀa","2","F 1966",0.00520000000000209,0.052500000000002,0.409197194076389,"word",0.0499000000000009,"relˀa_2",63.929,"lˀ | word","elˀa","F"
"lˀ","relˀa","2","F 1966",0.00559999999999405,0.0578999999999965,0.451286048324202,"word",0.055100000000003,"relˀa_2",63.3647,"lˀ | word","elˀa","F"
"lˀ","relˀa","2","F 1966",0.00690000000000168,0.0641499999999979,0.499999999999972,"word",0.0606999999999971,"relˀa_2",62.4069,"lˀ | word","elˀa","F"
"lˀ","relˀa","2","F 1966",0.0123999999999995,0.0737999999999985,0.575214341387349,"word",0.0675999999999988,"relˀa_2",61.095,"lˀ | word","elˀa","F"
"lˀ","relˀa","2","F 1966",0.0102000000000046,0.0851000000000042,0.663289166017164,"word",0.0799999999999983,"relˀa_2",60.8204,"lˀ | word","elˀa","F"
"lˀ","relˀa","2","F 1966",0.00839999999999463,0.0944000000000003,0.735775526110663,"word",0.0902000000000029,"relˀa_2",62.0561,"lˀ | word","elˀa","F"
"lˀ","relˀa","2","F 1966",0.0116000000000014,0.104399999999998,0.813717848791862,"word",0.0985999999999976,"relˀa_2",64.8493,"lˀ | word","elˀa","F"
"lˀ","relˀa","2","F 1966",0.0131999999999977,0.116799999999998,0.910366328916563,"word",0.110199999999999,"relˀa_2",67.9723,"lˀ | word","elˀa","F"
"lˀ","relˀa","2","F 1966",0.00490000000000634,0.12585,0.980904130943078,"word",0.123399999999997,"relˀa_2",69.6647,"lˀ | word","elˀa","F"
"lˀ","relˀa","2","F 1966",0.00490000000000634,0.128300000000003,1,"word",0.128300000000003,"relˀa_2",69.6647,"lˀ | word","elˀa","F"
"lˀ","relˀa","3","F 1966",0.000399999999999068,0,0,"word",0,"relˀa_3",68.2121,"lˀ | word","elˀa","F"
"lˀ","relˀa","3","F 1966",0.000399999999999068,0.000199999999999534,0.00163132137030617,"word",0,"relˀa_3",68.2121,"lˀ | word","elˀa","F"
"lˀ","relˀa","3","F 1966",0.00500000000000256,0.00289999999999679,0.0236541598694684,"word",0.000399999999999068,"relˀa_3",67.6374,"lˀ | word","elˀa","F"
"lˀ","relˀa","3","F 1966",0.00460000000000349,0.00769999999999982,0.0628058727569324,"word",0.00540000000000163,"relˀa_3",66.3852,"lˀ | word","elˀa","F"
"lˀ","relˀa","3","F 1966",0.0046999999999997,0.012350000000005,0.100734094616681,"word",0.0100000000000051,"relˀa_3",65.1465,"lˀ | word","elˀa","F"
"lˀ","relˀa","3","F 1966",0.00489999999999924,0.0171500000000009,0.139885807504087,"word",0.0147000000000048,"relˀa_3",63.9043,"lˀ | word","elˀa","F"
"lˀ","relˀa","3","F 1966",0.00499999999999545,0.0221000000000018,0.180261011419266,"word",0.0196000000000041,"relˀa_3",62.9897,"lˀ | word","elˀa","F"
"lˀ","relˀa","3","F 1966",0.00500000000000256,0.0271000000000043,0.221044045677037,"word",0.0245999999999995,"relˀa_3",62.1554,"lˀ | word","elˀa","F"
"lˀ","relˀa","3","F 1966",0.00540000000000163,0.0323000000000064,0.263458401305113,"word",0.0296000000000021,"relˀa_3",61.2894,"lˀ | word","elˀa","F"
