"speaker","tokenWord","sound","tokenNorm","word","soundSurround","gender","duration","tokenSoundNorm","meanIntensity","meanPulses","maxPulse","StDevPulses","maxPoint","maxPulseNorm","skewness","centerGravity","skewnessNorm"
"M 1946","belˀora_2","lˀ","word","belˀora","elˀo","M",0.155900000000003,"lˀ | word",60.030656,0.0121285714285716,0.0238999999999976,0.00566547283265663,0.757857601026286,0.15330339961512,-0.00806000029347976,0.500000000000001,"Left-skewed"
"M 1946","belˀora_3","lˀ","word","belˀora","elˀo","M",0.137499999999996,"lˀ | word",60.738512,0.0112153846153842,0.0352000000000032,0.00850459152006088,0.526545454545432,0.256000000000031,-0.0120481730881267,0.49999999999999,"Left-skewed"
"M 1946","belˀora_cf","lˀ","cf","belˀora","elˀo","M",0.106499999999997,"lˀ | cf",60.812077,0.0102727272727266,0.0349000000000004,0.00920718099193252,0.705633802816862,0.327699530516445,-0.0697765388441442,0.499999999999988,"Left-skewed"
"M 1946","ila_1","l","word","ila","ila","M",0.103500000000004,"l | word",65.826311,0.00708750000000036,0.00880000000000081,0.0015658331115835,0.921739130434728,0.0850241545893766,-0.00238800900650461,0.499999999999995,"Left-skewed"
"M 1946","ila_2","l","word","ila","ila","M",0.1111,"l | word",64.004334,0.00741250000000004,0.00989999999999469,0.00276739950133735,0.895139513951432,0.089108910891041,-0.00257742402697294,0.500000000000003,"Left-skewed"
"M 1946","ila_3","l","word","ila","ila","M",0.1111,"l | word",64.893815,0.00731875000000004,0.00969999999999516,0.00286664001925636,0.863636363636378,0.0873087308730434,-0.0030083723155694,0.499999999999993,"Left-skewed"
"M 1946","ila_cf","l","cf","ila","ila","M",0.109699999999997,"l | cf",67.322374,0.00725624999999974,0.00900000000000034,0.00244784769406394,0.762078395624427,0.0820419325433056,-0.000962236775616958,0.500000000000004,"Left-skewed"
"M 1946","lˀala_1","l","word","lˀala","ala","M",0.104800000000001,"l | word",66.730361,0.00747333333333344,0.00910000000000011,0.0026097254006249,0.480438931297722,0.0868320610687026,0.000522747427265675,0.499999999999999,"Right-skewed"
"M 1946","lˀala_2","l","word","lˀala","ala","M",0.104800000000001,"l | word",66.692951,0.00778666666666676,0.00850000000000151,0.00174514291951274,0.0405534351145276,0.0811068702290213,0.00124211238282794,0.5,"Right-skewed"
"M 1946","lˀala_3","l","word","lˀala","ala","M",0.1099,"l | word",66.371408,0.00820666666666672,0.00959999999999894,0.00112597048087804,0.807097361237485,0.087352138307543,-0.00200027711316195,0.499999999999996,"Left-skewed"
"M 1946","lˀala_cf","l","cf","lˀala","ala","M",0.0919999999999987,"l | cf",68.043913,0.00718571428571403,0.00860000000000127,0.0019689345587666,0.0836956521739122,0.0934782608695803,0.00109997549593115,0.499999999999999,"Right-skewed"
"M 1946","q'ali_1","l","word","q'ali","ali","M",0.1623,"l | word",65.312245,0.0077681818181818,0.0100000000000002,0.00219379782973476,0.776956253850893,0.0616142945163293,-0.00194535980825187,0.5,"Left-skewed"
"M 1946","q'ali_2","l","word","q'ali","ali","M",0.175,"l | word",65.604065,0.00932999999999997,0.0115000000000003,0.00209789368051319,0.561999999999998,0.0657142857142874,-0.0010282813656248,0.5,"Left-skewed"
"M 1946","q'ali_3","l","word","q'ali","ali","M",0.1354,"l | word",63.37837,0.00825294117647055,0.0115999999999996,0.00369579450982115,0.78877400295421,0.0856720827178703,-0.00431883770769328,0.5,"Left-skewed"
"M 1946","q'ali_cf","l","cf","q'ali","ali","M",0.115,"l | cf",69.783929,0.00797500000000001,0.00880000000000081,0.00140830867828504,0.553913043478259,0.0765217391304417,0.000646703356523421,0.5,"Right-skewed"
"M 1946","relˀa_1","lˀ","word","relˀa","elˀa","M",0.163499999999999,"lˀ | word",46.804696,0.0188999999999998,0.119700000000002,0.0379399196098259,0.396024464831785,0.732110091743134,0.891144338518233,0.499999999999982,"Right-skewed"
"M 1946","relˀa_2","lˀ","word","relˀa","elˀa","M",0.214200000000005,"lˀ | word",49.610554,0.0220800000000011,0.162100000000002,0.0492845434413494,0.396591970121402,0.756769374416426,1.089693731853,0.500000000000013,"Right-skewed"
